image_id,identity,path,bbox,date,orientation,segmentation,species,split,client
2554,89d1463d-4e1c-4edd-88a1-19f30914d459,hyena.coco/images/train2022/000000002530.jpg,"[0, 483, 886, 799]",,right,,hyena,train,3
2854,89d1463d-4e1c-4edd-88a1-19f30914d459,hyena.coco/images/train2022/000000002830.jpg,"[0, 378, 1155, 835]",,right,,hyena,train,3
1147,9d4d0203-ff17-4318-bd95-f1871e4aba4b,hyena.coco/images/train2022/000000001133.jpg,"[0, 270, 2400, 1740]",,right,,hyena,train,3
1251,9d4d0203-ff17-4318-bd95-f1871e4aba4b,hyena.coco/images/train2022/000000001237.jpg,"[204, 194, 2196, 1774]",,right,,hyena,train,3
1388,9d4d0203-ff17-4318-bd95-f1871e4aba4b,hyena.coco/images/train2022/000000001372.jpg,"[153, 63, 2115, 1592]",,right,,hyena,train,3
2837,9d4d0203-ff17-4318-bd95-f1871e4aba4b,hyena.coco/images/train2022/000000002813.jpg,"[11, 63, 2378, 1453]",,left,,hyena,train,3
3040,9d4d0203-ff17-4318-bd95-f1871e4aba4b,hyena.coco/images/train2022/000000003016.jpg,"[208, 202, 2022, 1750]",,left,,hyena,train,3
2366,20086390-26ac-4539-9130-b31b9d993672,hyena.coco/images/train2022/000000002342.jpg,"[277, 842, 350, 339]",,frontleft,,hyena,train,3
2373,20086390-26ac-4539-9130-b31b9d993672,hyena.coco/images/train2022/000000002349.jpg,"[979, 1036, 670, 229]",,left,,hyena,train,3
2834,20086390-26ac-4539-9130-b31b9d993672,hyena.coco/images/train2022/000000002810.jpg,"[1171, 986, 638, 224]",,left,,hyena,train,3
219,44b705bc-5e1f-4759-aa8d-a888223e921f,hyena.coco/images/train2022/000000000217.jpg,"[454, 299, 884, 1000]",,backleft,,hyena,train,3
473,44b705bc-5e1f-4759-aa8d-a888223e921f,hyena.coco/images/train2022/000000000466.jpg,"[0, 362, 528, 567]",,right,,hyena,train,3
2161,44b705bc-5e1f-4759-aa8d-a888223e921f,hyena.coco/images/train2022/000000002137.jpg,"[1004, 497, 1278, 807]",,left,,hyena,train,3
2230,44b705bc-5e1f-4759-aa8d-a888223e921f,hyena.coco/images/train2022/000000002206.jpg,"[96, 479, 966, 757]",,backleft,,hyena,train,3
2382,44b705bc-5e1f-4759-aa8d-a888223e921f,hyena.coco/images/train2022/000000002358.jpg,"[406, 0, 890, 684]",,frontleft,,hyena,train,3
2724,44b705bc-5e1f-4759-aa8d-a888223e921f,hyena.coco/images/train2022/000000002700.jpg,"[801, 262, 659, 617]",,left,,hyena,train,3
2909,44b705bc-5e1f-4759-aa8d-a888223e921f,hyena.coco/images/train2022/000000002885.jpg,"[364, 312, 1074, 960]",,backleft,,hyena,train,3
83,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000000082.jpg,"[766, 501, 793, 538]",,frontright,,hyena,train,3
144,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000000143.jpg,"[858, 601, 732, 624]",,right,,hyena,train,3
334,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000000332.jpg,"[853, 612, 646, 446]",,left,,hyena,train,3
667,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000000658.jpg,"[492, 412, 1146, 750]",,right,,hyena,train,3
786,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000000777.jpg,"[1018, 626, 977, 470]",,left,,hyena,train,3
1014,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000001001.jpg,"[798, 630, 796, 619]",,right,,hyena,train,3
1113,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000001099.jpg,"[760, 630, 887, 549]",,left,,hyena,train,3
1182,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000001168.jpg,"[877, 660, 548, 513]",,backright,,hyena,train,3
1244,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000001230.jpg,"[328, 537, 1414, 866]",,left,,hyena,train,3
1998,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000001975.jpg,"[409, 534, 1076, 666]",,right,,hyena,train,3
2039,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000002016.jpg,"[752, 506, 816, 517]",,left,,hyena,train,3
2515,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000002491.jpg,"[864, 490, 600, 659]",,backleft,,hyena,train,3
2744,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000002720.jpg,"[856, 508, 652, 640]",,left,,hyena,train,3
2794,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000002770.jpg,"[832, 645, 1011, 697]",,left,,hyena,train,3
2816,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000002792.jpg,"[505, 679, 1332, 748]",,left,,hyena,train,3
3066,a5f6a30d-faa1-4d73-aebd-5dff073c6191,hyena.coco/images/train2022/000000003042.jpg,"[489, 549, 1283, 832]",,left,,hyena,train,3
56,d548ac7d-62f0-48cb-a8eb-4b7e0a5191b4,hyena.coco/images/train2022/000000000057.jpg,"[0, 117, 2356, 1261]",,left,,hyena,train,3
315,d548ac7d-62f0-48cb-a8eb-4b7e0a5191b4,hyena.coco/images/train2022/000000000313.jpg,"[0, 90, 2400, 1627]",,left,,hyena,train,3
648,d548ac7d-62f0-48cb-a8eb-4b7e0a5191b4,hyena.coco/images/train2022/000000000639.jpg,"[0, 123, 2400, 1485]",,right,,hyena,train,3
1221,d548ac7d-62f0-48cb-a8eb-4b7e0a5191b4,hyena.coco/images/train2022/000000001207.jpg,"[182, 239, 2218, 1979]",,right,,hyena,train,3
2634,d548ac7d-62f0-48cb-a8eb-4b7e0a5191b4,hyena.coco/images/train2022/000000002610.jpg,"[0, 100, 2400, 1350]",,right,,hyena,train,3
2717,d548ac7d-62f0-48cb-a8eb-4b7e0a5191b4,hyena.coco/images/train2022/000000002693.jpg,"[0, 0, 2391, 1687]",,left,,hyena,train,3
630,aeea8cca-a56f-4662-8f86-3a7f8f7237a0,hyena.coco/images/train2022/000000000622.jpg,"[110, 229, 2290, 1517]",,left,,hyena,train,3
1149,aeea8cca-a56f-4662-8f86-3a7f8f7237a0,hyena.coco/images/train2022/000000001135.jpg,"[7, 83, 2359, 1586]",,left,,hyena,train,3
1301,aeea8cca-a56f-4662-8f86-3a7f8f7237a0,hyena.coco/images/train2022/000000001287.jpg,"[44, 101, 2356, 1488]",,left,,hyena,train,3
1312,aeea8cca-a56f-4662-8f86-3a7f8f7237a0,hyena.coco/images/train2022/000000001298.jpg,"[0, 31, 2400, 1483]",,right,,hyena,train,3
1442,aeea8cca-a56f-4662-8f86-3a7f8f7237a0,hyena.coco/images/train2022/000000001422.jpg,"[65, 60, 2304, 1331]",,left,,hyena,train,3
2396,aeea8cca-a56f-4662-8f86-3a7f8f7237a0,hyena.coco/images/train2022/000000002372.jpg,"[0, 62, 2400, 1352]",,right,,hyena,train,3
381,0965523b-f66a-4413-99b4-c7483c3cfd27,hyena.coco/images/train2022/000000000379.jpg,"[0, 37, 2400, 1312]",,left,,hyena,train,3
687,0965523b-f66a-4413-99b4-c7483c3cfd27,hyena.coco/images/train2022/000000000678.jpg,"[7, 0, 2393, 1537]",,right,,hyena,train,3
1516,0965523b-f66a-4413-99b4-c7483c3cfd27,hyena.coco/images/train2022/000000001496.jpg,"[0, 100, 2400, 1348]",,left,,hyena,train,3
1966,0965523b-f66a-4413-99b4-c7483c3cfd27,hyena.coco/images/train2022/000000001943.jpg,"[68, 100, 2180, 1600]",,left,,hyena,train,3
2164,0965523b-f66a-4413-99b4-c7483c3cfd27,hyena.coco/images/train2022/000000002140.jpg,"[44, 4, 2286, 1354]",,left,,hyena,train,3
2419,0965523b-f66a-4413-99b4-c7483c3cfd27,hyena.coco/images/train2022/000000002395.jpg,"[48, 26, 2238, 1378]",,right,,hyena,train,3
108,96229e46-d462-4f06-a46b-8661b61fb0ec,hyena.coco/images/train2022/000000000107.jpg,"[1669, 578, 731, 785]",,left,,hyena,train,3
1011,96229e46-d462-4f06-a46b-8661b61fb0ec,hyena.coco/images/train2022/000000000998.jpg,"[1610, 710, 783, 714]",,left,,hyena,train,3
1360,96229e46-d462-4f06-a46b-8661b61fb0ec,hyena.coco/images/train2022/000000001345.jpg,"[9, 470, 839, 531]",,right,,hyena,train,3
1861,96229e46-d462-4f06-a46b-8661b61fb0ec,hyena.coco/images/train2022/000000001839.jpg,"[310, 690, 904, 626]",,right,,hyena,train,3
2630,96229e46-d462-4f06-a46b-8661b61fb0ec,hyena.coco/images/train2022/000000002606.jpg,"[404, 498, 1325, 713]",,left,,hyena,train,3
2682,96229e46-d462-4f06-a46b-8661b61fb0ec,hyena.coco/images/train2022/000000002658.jpg,"[373, 367, 1229, 805]",,right,,hyena,train,3
12,1b7c302c-68ae-46a7-b18e-a97d342081a9,hyena.coco/images/train2022/000000000013.jpg,"[111, 54, 2215, 1530]",,right,,hyena,train,3
919,1b7c302c-68ae-46a7-b18e-a97d342081a9,hyena.coco/images/train2022/000000000910.jpg,"[94, 23, 2224, 1405]",,right,,hyena,train,3
1500,1b7c302c-68ae-46a7-b18e-a97d342081a9,hyena.coco/images/train2022/000000001480.jpg,"[24, 29, 2302, 1545]",,left,,hyena,train,3
2357,1b7c302c-68ae-46a7-b18e-a97d342081a9,hyena.coco/images/train2022/000000002333.jpg,"[0, 62, 2400, 1465]",,right,,hyena,train,3
2896,1b7c302c-68ae-46a7-b18e-a97d342081a9,hyena.coco/images/train2022/000000002872.jpg,"[0, 182, 2400, 1917]",,left,,hyena,train,3
101,837298c0-13cb-470f-8a28-f513694ee20e,hyena.coco/images/train2022/000000000100.jpg,"[12, 0, 2291, 1585]",,left,,hyena,train,3
391,837298c0-13cb-470f-8a28-f513694ee20e,hyena.coco/images/train2022/000000000389.jpg,"[0, 89, 2400, 1567]",,right,,hyena,train,3
894,837298c0-13cb-470f-8a28-f513694ee20e,hyena.coco/images/train2022/000000000885.jpg,"[41, 55, 2274, 1976]",,left,,hyena,train,3
1319,837298c0-13cb-470f-8a28-f513694ee20e,hyena.coco/images/train2022/000000001304.jpg,"[0, 19, 2400, 1566]",,right,,hyena,train,3
1420,837298c0-13cb-470f-8a28-f513694ee20e,hyena.coco/images/train2022/000000001403.jpg,"[0, 8, 2400, 1417]",,right,,hyena,train,3
1624,837298c0-13cb-470f-8a28-f513694ee20e,hyena.coco/images/train2022/000000001604.jpg,"[0, 0, 2400, 1527]",,right,,hyena,train,3
2450,837298c0-13cb-470f-8a28-f513694ee20e,hyena.coco/images/train2022/000000002426.jpg,"[4, 14, 2396, 1405]",,left,,hyena,train,3
2998,837298c0-13cb-470f-8a28-f513694ee20e,hyena.coco/images/train2022/000000002974.jpg,"[111, 140, 2219, 1517]",,left,,hyena,train,3
733,20e1204f-ae7b-4297-b578-ef07ac24829a,hyena.coco/images/train2022/000000000724.jpg,"[0, 11, 2340, 2324]",,right,,hyena,train,3
1368,20e1204f-ae7b-4297-b578-ef07ac24829a,hyena.coco/images/train2022/000000001352.jpg,"[13, 210, 2309, 1635]",,left,,hyena,train,3
1556,20e1204f-ae7b-4297-b578-ef07ac24829a,hyena.coco/images/train2022/000000001536.jpg,"[108, 61, 2251, 1812]",,right,,hyena,train,3
1562,20e1204f-ae7b-4297-b578-ef07ac24829a,hyena.coco/images/train2022/000000001542.jpg,"[62, 119, 2257, 1967]",,right,,hyena,train,3
1869,20e1204f-ae7b-4297-b578-ef07ac24829a,hyena.coco/images/train2022/000000001847.jpg,"[27, 69, 2350, 1606]",,left,,hyena,train,3
2612,20e1204f-ae7b-4297-b578-ef07ac24829a,hyena.coco/images/train2022/000000002588.jpg,"[409, 151, 1205, 1625]",,backright,,hyena,train,3
3120,20e1204f-ae7b-4297-b578-ef07ac24829a,hyena.coco/images/train2022/000000003096.jpg,"[192, 116, 1950, 1661]",,left,,hyena,train,3
26,981331f5-85cc-41d1-bbf6-6733aa8e2c42,hyena.coco/images/train2022/000000000027.jpg,"[299, 674, 601, 559]",,right,,hyena,train,3
308,981331f5-85cc-41d1-bbf6-6733aa8e2c42,hyena.coco/images/train2022/000000000306.jpg,"[0, 436, 998, 1343]",,left,,hyena,train,3
393,981331f5-85cc-41d1-bbf6-6733aa8e2c42,hyena.coco/images/train2022/000000000391.jpg,"[0, 511, 779, 696]",,right,,hyena,train,3
537,981331f5-85cc-41d1-bbf6-6733aa8e2c42,hyena.coco/images/train2022/000000000530.jpg,"[0, 587, 827, 710]",,right,,hyena,train,3
578,981331f5-85cc-41d1-bbf6-6733aa8e2c42,hyena.coco/images/train2022/000000000570.jpg,"[1186, 467, 1214, 1195]",,frontleft,,hyena,train,3
916,981331f5-85cc-41d1-bbf6-6733aa8e2c42,hyena.coco/images/train2022/000000000907.jpg,"[1016, 443, 1177, 727]",,right,,hyena,train,3
1970,981331f5-85cc-41d1-bbf6-6733aa8e2c42,hyena.coco/images/train2022/000000001947.jpg,"[0, 465, 900, 783]",,right,,hyena,train,3
3043,981331f5-85cc-41d1-bbf6-6733aa8e2c42,hyena.coco/images/train2022/000000003019.jpg,"[1363, 428, 1031, 1260]",,left,,hyena,train,3
125,a5e8a2bf-014f-41eb-b33b-7249b2ea3637,hyena.coco/images/train2022/000000000124.jpg,"[16, 8, 2380, 1745]",,right,,hyena,train,3
984,a5e8a2bf-014f-41eb-b33b-7249b2ea3637,hyena.coco/images/train2022/000000000971.jpg,"[8, 0, 2080, 2400]",,left,,hyena,train,3
1620,a5e8a2bf-014f-41eb-b33b-7249b2ea3637,hyena.coco/images/train2022/000000001600.jpg,"[0, 0, 2400, 1486]",,right,,hyena,train,3
1723,a5e8a2bf-014f-41eb-b33b-7249b2ea3637,hyena.coco/images/train2022/000000001703.jpg,"[12, 182, 2285, 2127]",,backleft,,hyena,train,3
2582,a5e8a2bf-014f-41eb-b33b-7249b2ea3637,hyena.coco/images/train2022/000000002558.jpg,"[111, 76, 2173, 1678]",,right,,hyena,train,3
2740,a5e8a2bf-014f-41eb-b33b-7249b2ea3637,hyena.coco/images/train2022/000000002716.jpg,"[94, 60, 2215, 1948]",,backright,,hyena,train,3
2977,a5e8a2bf-014f-41eb-b33b-7249b2ea3637,hyena.coco/images/train2022/000000002953.jpg,"[0, 51, 2213, 1364]",,right,,hyena,train,3
48,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000049.jpg,"[252, 0, 1408, 1097]",,left,,hyena,train,3
134,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000133.jpg,"[1073, 298, 1092, 882]",,frontright,,hyena,train,3
146,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000145.jpg,"[788, 592, 796, 576]",,right,,hyena,train,3
255,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000253.jpg,"[0, 193, 962, 693]",,right,,hyena,train,3
343,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000341.jpg,"[70, 0, 1516, 1114]",,right,,hyena,train,3
399,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000395.jpg,"[0, 0, 1388, 1019]",,right,,hyena,train,3
423,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000418.jpg,"[260, 0, 1663, 803]",,right,,hyena,train,3
426,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000421.jpg,"[688, 597, 1133, 872]",,backright,,hyena,train,3
604,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000596.jpg,"[691, 484, 1115, 891]",,frontright,,hyena,train,3
622,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000614.jpg,"[625, 495, 704, 563]",,frontright,,hyena,train,3
701,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000692.jpg,"[12, 16, 1361, 950]",,right,,hyena,train,3
722,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000713.jpg,"[351, 177, 1822, 1238]",,right,,hyena,train,3
795,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000786.jpg,"[508, 238, 1382, 874]",,right,,hyena,train,3
808,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000799.jpg,"[556, 384, 1173, 956]",,right,,hyena,train,3
826,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000817.jpg,"[825, 565, 1106, 890]",,frontright,,hyena,train,3
947,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000938.jpg,"[550, 288, 1261, 677]",,right,,hyena,train,3
957,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000000947.jpg,"[87, 479, 1599, 628]",,right,,hyena,train,3
1220,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000001206.jpg,"[405, 316, 983, 739]",,right,,hyena,train,3
1415,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000001398.jpg,"[85, 384, 2146, 1333]",,right,,hyena,train,3
1427,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000001410.jpg,"[465, 471, 970, 901]",,backright,,hyena,train,3
1582,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000001562.jpg,"[12, 297, 2115, 1466]",,right,,hyena,train,3
1715,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000001695.jpg,"[160, 276, 1959, 1195]",,right,,hyena,train,3
1740,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000001720.jpg,"[340, 113, 1420, 1473]",,left,,hyena,train,3
1837,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000001815.jpg,"[839, 565, 1049, 858]",,frontright,,hyena,train,3
1885,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000001863.jpg,"[323, 497, 1024, 667]",,right,,hyena,train,3
1930,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000001908.jpg,"[420, 208, 1870, 687]",,right,,hyena,train,3
2152,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002128.jpg,"[189, 0, 1380, 1016]",,left,,hyena,train,3
2245,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002221.jpg,"[670, 564, 1062, 878]",,frontright,,hyena,train,3
2256,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002232.jpg,"[849, 712, 744, 517]",,right,,hyena,train,3
2298,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002274.jpg,"[712, 61, 1056, 1539]",,frontleft,,hyena,train,3
2332,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002308.jpg,"[334, 432, 1417, 845]",,right,,hyena,train,3
2465,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002441.jpg,"[0, 15, 623, 922]",,frontright,,hyena,train,3
2509,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002485.jpg,"[624, 434, 1036, 827]",,front,,hyena,train,3
2522,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002498.jpg,"[1025, 471, 954, 643]",,right,,hyena,train,3
2632,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002608.jpg,"[291, 318, 1580, 1042]",,right,,hyena,train,3
2657,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002633.jpg,"[353, 396, 607, 562]",,right,,hyena,train,3
2659,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002635.jpg,"[0, 314, 1173, 828]",,right,,hyena,train,3
2694,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002670.jpg,"[868, 611, 764, 542]",,right,,hyena,train,3
2835,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002811.jpg,"[0, 1, 1384, 1009]",,right,,hyena,train,3
2894,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002870.jpg,"[0, 0, 1364, 1012]",,right,,hyena,train,3
2924,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000002900.jpg,"[864, 649, 778, 537]",,right,,hyena,train,3
3035,6e8d3aef-1f16-4b06-a5d4-9cf11fd29530,hyena.coco/images/train2022/000000003011.jpg,"[673, 437, 924, 858]",,backright,,hyena,train,3
187,fe44d727-75e4-4452-9428-95a5f3c7ea73,hyena.coco/images/train2022/000000000186.jpg,"[522, 460, 659, 451]",,right,,hyena,train,3
364,fe44d727-75e4-4452-9428-95a5f3c7ea73,hyena.coco/images/train2022/000000000362.jpg,"[1105, 405, 1214, 773]",,left,,hyena,train,3
637,fe44d727-75e4-4452-9428-95a5f3c7ea73,hyena.coco/images/train2022/000000000629.jpg,"[940, 422, 825, 761]",,left,,hyena,train,3
893,fe44d727-75e4-4452-9428-95a5f3c7ea73,hyena.coco/images/train2022/000000000884.jpg,"[431, 496, 382, 523]",,backleft,,hyena,train,3
1180,fe44d727-75e4-4452-9428-95a5f3c7ea73,hyena.coco/images/train2022/000000001166.jpg,"[1454, 425, 733, 563]",,backleft,,hyena,train,3
1366,fe44d727-75e4-4452-9428-95a5f3c7ea73,hyena.coco/images/train2022/000000001350.jpg,"[828, 424, 543, 468]",,frontleft,,hyena,train,3
1611,fe44d727-75e4-4452-9428-95a5f3c7ea73,hyena.coco/images/train2022/000000001591.jpg,"[262, 540, 486, 466]",,right,,hyena,train,3
2032,fe44d727-75e4-4452-9428-95a5f3c7ea73,hyena.coco/images/train2022/000000002009.jpg,"[1765, 283, 589, 925]",,left,,hyena,train,3
2227,fe44d727-75e4-4452-9428-95a5f3c7ea73,hyena.coco/images/train2022/000000002203.jpg,"[809, 507, 795, 792]",,left,,hyena,train,3
2725,fe44d727-75e4-4452-9428-95a5f3c7ea73,hyena.coco/images/train2022/000000002701.jpg,"[785, 430, 552, 417]",,right,,hyena,train,3
3107,fe44d727-75e4-4452-9428-95a5f3c7ea73,hyena.coco/images/train2022/000000003083.jpg,"[194, 541, 415, 370]",,left,,hyena,train,3
297,d653ccd7-98af-4641-bdad-47dd2242501a,hyena.coco/images/train2022/000000000295.jpg,"[15, 0, 2349, 1889]",,right,,hyena,train,3
1842,d653ccd7-98af-4641-bdad-47dd2242501a,hyena.coco/images/train2022/000000001820.jpg,"[0, 39, 2400, 1439]",,left,,hyena,train,3
2080,d653ccd7-98af-4641-bdad-47dd2242501a,hyena.coco/images/train2022/000000002056.jpg,"[22, 175, 2325, 1538]",,left,,hyena,train,3
2270,d653ccd7-98af-4641-bdad-47dd2242501a,hyena.coco/images/train2022/000000002246.jpg,"[0, 0, 2400, 1589]",,left,,hyena,train,3
2812,d653ccd7-98af-4641-bdad-47dd2242501a,hyena.coco/images/train2022/000000002788.jpg,"[0, 0, 2400, 2179]",,right,,hyena,train,3
47,d7b3e671-bcbe-4fec-8566-16d26bfb12f0,hyena.coco/images/train2022/000000000048.jpg,"[1066, 598, 270, 263]",,front,,hyena,train,3
735,d7b3e671-bcbe-4fec-8566-16d26bfb12f0,hyena.coco/images/train2022/000000000726.jpg,"[1059, 566, 288, 392]",,front,,hyena,train,3
1580,d7b3e671-bcbe-4fec-8566-16d26bfb12f0,hyena.coco/images/train2022/000000001560.jpg,"[1055, 615, 332, 303]",,front,,hyena,train,3
296,bfab3e8b-c8a4-40d7-9a55-ad0e9c744283,hyena.coco/images/train2022/000000000294.jpg,"[19, 667, 506, 675]",,right,,hyena,train,3
456,bfab3e8b-c8a4-40d7-9a55-ad0e9c744283,hyena.coco/images/train2022/000000000449.jpg,"[0, 557, 911, 799]",,backleft,,hyena,train,3
728,bfab3e8b-c8a4-40d7-9a55-ad0e9c744283,hyena.coco/images/train2022/000000000719.jpg,"[107, 779, 1220, 736]",,left,,hyena,train,3
983,bfab3e8b-c8a4-40d7-9a55-ad0e9c744283,hyena.coco/images/train2022/000000000970.jpg,"[1342, 826, 912, 470]",,right,,hyena,train,3
2189,bfab3e8b-c8a4-40d7-9a55-ad0e9c744283,hyena.coco/images/train2022/000000002165.jpg,"[478, 668, 1392, 943]",,right,,hyena,train,3
3047,bfab3e8b-c8a4-40d7-9a55-ad0e9c744283,hyena.coco/images/train2022/000000003023.jpg,"[802, 639, 832, 511]",,left,,hyena,train,3
176,8c5534ba-2153-455d-b8e5-468a1c35b511,hyena.coco/images/train2022/000000000175.jpg,"[424, 105, 1871, 1876]",,backright,,hyena,train,3
479,8c5534ba-2153-455d-b8e5-468a1c35b511,hyena.coco/images/train2022/000000000472.jpg,"[270, 241, 2090, 1600]",,right,,hyena,train,3
780,8c5534ba-2153-455d-b8e5-468a1c35b511,hyena.coco/images/train2022/000000000771.jpg,"[66, 136, 2247, 1782]",,left,,hyena,train,3
875,8c5534ba-2153-455d-b8e5-468a1c35b511,hyena.coco/images/train2022/000000000866.jpg,"[132, 313, 2132, 1307]",,left,,hyena,train,3
2200,8c5534ba-2153-455d-b8e5-468a1c35b511,hyena.coco/images/train2022/000000002176.jpg,"[20, 0, 2365, 1407]",,right,,hyena,train,3
2808,8c5534ba-2153-455d-b8e5-468a1c35b511,hyena.coco/images/train2022/000000002784.jpg,"[5, 76, 2334, 1850]",,left,,hyena,train,3
3102,8c5534ba-2153-455d-b8e5-468a1c35b511,hyena.coco/images/train2022/000000003078.jpg,"[127, 93, 2160, 1425]",,left,,hyena,train,3
1099,a220a462-baa7-4dc0-b011-12c38649674c,hyena.coco/images/train2022/000000001085.jpg,"[202, 67, 2198, 1674]",,left,,hyena,train,3
1937,a220a462-baa7-4dc0-b011-12c38649674c,hyena.coco/images/train2022/000000001915.jpg,"[0, 163, 2400, 1617]",,right,,hyena,train,3
2096,a220a462-baa7-4dc0-b011-12c38649674c,hyena.coco/images/train2022/000000002072.jpg,"[0, 4, 2400, 1367]",,right,,hyena,train,3
2652,a220a462-baa7-4dc0-b011-12c38649674c,hyena.coco/images/train2022/000000002628.jpg,"[144, 0, 2026, 2151]",,backright,,hyena,train,3
3026,a220a462-baa7-4dc0-b011-12c38649674c,hyena.coco/images/train2022/000000003002.jpg,"[0, 42, 2400, 1535]",,left,,hyena,train,3
3094,a220a462-baa7-4dc0-b011-12c38649674c,hyena.coco/images/train2022/000000003070.jpg,"[515, 260, 1680, 1411]",,right,,hyena,train,3
27,3be4ffda-e5d4-4ff8-bed2-da0417e3636f,hyena.coco/images/train2022/000000000028.jpg,"[1557, 675, 670, 549]",,frontleft,,hyena,train,3
225,3be4ffda-e5d4-4ff8-bed2-da0417e3636f,hyena.coco/images/train2022/000000000223.jpg,"[0, 583, 1193, 1189]",,right,,hyena,train,3
