image_id,source,identity,image_path,date,relative_age,encounter,coat_pattern,location,cell_code,latitude,longitude,trap_id,split-geo_aware,split-time_open,split-time_closed,split,client
18726,sumava,lynx_142,CzechLynx/sumava/lynx_142/18726_lynx_142.png,2019-12-25,0.0,5870,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,train,train,sumava
18727,sumava,lynx_142,CzechLynx/sumava/lynx_142/18727_lynx_142.png,2019-12-25,0.0,5871,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,train,train,sumava
18728,sumava,lynx_142,CzechLynx/sumava/lynx_142/18728_lynx_142.png,2019-12-25,0.0,5872,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,train,train,sumava
18729,sumava,lynx_142,CzechLynx/sumava/lynx_142/18729_lynx_142.png,2019-12-25,0.0,5873,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,train,train,sumava
18730,sumava,lynx_142,CzechLynx/sumava/lynx_142/18730_lynx_142.png,2019-12-25,0.0,5874,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,train,train,sumava
18731,sumava,lynx_142,CzechLynx/sumava/lynx_142/18731_lynx_142.png,2019-12-25,0.0,5875,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,train,train,sumava
18732,sumava,lynx_142,CzechLynx/sumava/lynx_142/18732_lynx_142.png,2019-12-25,0.0,5876,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,train,train,sumava
18733,sumava,lynx_142,CzechLynx/sumava/lynx_142/18733_lynx_142.png,2019-12-26,0.0,5877,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,test,train,sumava
18734,sumava,lynx_142,CzechLynx/sumava/lynx_142/18734_lynx_142.png,2019-12-26,0.0,5878,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,test,train,sumava
18735,sumava,lynx_142,CzechLynx/sumava/lynx_142/18735_lynx_142.png,2019-12-28,0.0,5879,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,train,train,sumava
18736,sumava,lynx_142,CzechLynx/sumava/lynx_142/18736_lynx_142.png,2019-12-28,0.0,5880,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,train,train,sumava
18737,sumava,lynx_142,CzechLynx/sumava/lynx_142/18737_lynx_142.png,2019-12-28,0.0,5881,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,train,train,sumava
18741,sumava,lynx_142,CzechLynx/sumava/lynx_142/18741_lynx_142.png,2020-01-05,1.0,5885,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,train,train,sumava
18742,sumava,lynx_142,CzechLynx/sumava/lynx_142/18742_lynx_142.png,2020-01-05,1.0,5886,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,train,train,sumava
18743,sumava,lynx_142,CzechLynx/sumava/lynx_142/18743_lynx_142.png,2020-01-05,1.0,5887,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,train,train,sumava
18744,sumava,lynx_142,CzechLynx/sumava/lynx_142/18744_lynx_142.png,2020-01-05,1.0,5888,spotted,prachatice-2,10kmE461N288,49.00595,14.01957,sumava-3,train,train,train,train,sumava
22143,sumava,lynx_142,CzechLynx/sumava/lynx_142/22143_lynx_142.png,2020-01-03,1.0,7435,spotted,brloh-1,10kmE462N287,48.91118,14.14849,sumava-48,train,train,train,train,sumava
22144,sumava,lynx_142,CzechLynx/sumava/lynx_142/22144_lynx_142.png,2020-01-03,1.0,7435,spotted,brloh-1,10kmE462N287,48.91118,14.14849,sumava-48,train,train,train,train,sumava
22145,sumava,lynx_142,CzechLynx/sumava/lynx_142/22145_lynx_142.png,2020-01-03,1.0,7435,spotted,brloh-1,10kmE462N287,48.91118,14.14849,sumava-48,train,train,train,train,sumava
19600,sumava,lynx_143,CzechLynx/sumava/lynx_143/19600_lynx_143.png,2020-11-07,1.0,6390,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,test,train,sumava
22480,sumava,lynx_143,CzechLynx/sumava/lynx_143/22480_lynx_143.png,2020-10-12,1.0,7625,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22482,sumava,lynx_143,CzechLynx/sumava/lynx_143/22482_lynx_143.png,2020-10-12,1.0,7625,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22524,sumava,lynx_143,CzechLynx/sumava/lynx_143/22524_lynx_143.png,2021-02-06,2.0,7649,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
19387,sumava,lynx_143,CzechLynx/sumava/lynx_143/19387_lynx_143.png,2019-12-31,0.0,6253,spotted,kasperske_hory-1,10kmE458N290,49.19956,13.62323,sumava-44,train,train,train,train,sumava
22475,sumava,lynx_143,CzechLynx/sumava/lynx_143/22475_lynx_143.png,2020-10-03,1.0,7620,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22497,sumava,lynx_143,CzechLynx/sumava/lynx_143/22497_lynx_143.png,2020-12-01,1.0,7632,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22548,sumava,lynx_143,CzechLynx/sumava/lynx_143/22548_lynx_143.png,2022-05-26,3.0,7665,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,train,train,sumava
19618,sumava,lynx_143,CzechLynx/sumava/lynx_143/19618_lynx_143.png,2021-08-17,2.0,6402,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,test,train,sumava
22490,sumava,lynx_143,CzechLynx/sumava/lynx_143/22490_lynx_143.png,2020-11-25,1.0,7629,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22488,sumava,lynx_143,CzechLynx/sumava/lynx_143/22488_lynx_143.png,2020-11-25,1.0,7629,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22575,sumava,lynx_143,CzechLynx/sumava/lynx_143/22575_lynx_143.png,2023-04-05,4.0,7691,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,train,train,sumava
19397,sumava,lynx_143,CzechLynx/sumava/lynx_143/19397_lynx_143.png,2020-03-28,1.0,6259,spotted,kasperske_hory-1,10kmE458N290,49.19956,13.62323,sumava-44,train,train,train,train,sumava
22525,sumava,lynx_143,CzechLynx/sumava/lynx_143/22525_lynx_143.png,2021-02-06,2.0,7649,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22550,sumava,lynx_143,CzechLynx/sumava/lynx_143/22550_lynx_143.png,2022-06-11,3.0,7667,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,test,train,sumava
19593,sumava,lynx_143,CzechLynx/sumava/lynx_143/19593_lynx_143.png,2020-11-01,1.0,6385,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,test,train,sumava
22511,sumava,lynx_143,CzechLynx/sumava/lynx_143/22511_lynx_143.png,2021-01-21,2.0,7641,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22491,sumava,lynx_143,CzechLynx/sumava/lynx_143/22491_lynx_143.png,2020-11-29,1.0,7630,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,test,train,sumava
22556,sumava,lynx_143,CzechLynx/sumava/lynx_143/22556_lynx_143.png,2022-06-19,3.0,7673,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,train,train,sumava
19383,sumava,lynx_143,CzechLynx/sumava/lynx_143/19383_lynx_143.png,2019-12-25,0.0,6251,spotted,kasperske_hory-1,10kmE458N290,49.19956,13.62323,sumava-44,train,train,train,train,sumava
19613,sumava,lynx_143,CzechLynx/sumava/lynx_143/19613_lynx_143.png,2020-12-23,1.0,6397,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,train,train,sumava
22479,sumava,lynx_143,CzechLynx/sumava/lynx_143/22479_lynx_143.png,2020-10-12,1.0,7624,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22501,sumava,lynx_143,CzechLynx/sumava/lynx_143/22501_lynx_143.png,2020-12-19,1.0,7636,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22533,sumava,lynx_143,CzechLynx/sumava/lynx_143/22533_lynx_143.png,2021-04-11,2.0,7653,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,test,train,sumava
19611,sumava,lynx_143,CzechLynx/sumava/lynx_143/19611_lynx_143.png,2020-11-24,1.0,6396,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,train,train,sumava
22477,sumava,lynx_143,CzechLynx/sumava/lynx_143/22477_lynx_143.png,2020-10-12,1.0,7622,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22546,sumava,lynx_143,CzechLynx/sumava/lynx_143/22546_lynx_143.png,2022-05-20,3.0,7663,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,train,train,sumava
22528,sumava,lynx_143,CzechLynx/sumava/lynx_143/22528_lynx_143.png,2021-03-03,2.0,7651,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22250,sumava,lynx_143,CzechLynx/sumava/lynx_143/22250_lynx_143.png,2020-04-07,1.0,7496,spotted,kasperske_hory-1,10kmE458N290,49.19956,13.62323,sumava-5,train,train,train,train,sumava
22535,sumava,lynx_143,CzechLynx/sumava/lynx_143/22535_lynx_143.png,2022-01-11,3.0,7654,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,train,train,sumava
19594,sumava,lynx_143,CzechLynx/sumava/lynx_143/19594_lynx_143.png,2020-11-01,1.0,6386,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,test,train,sumava
19597,sumava,lynx_143,CzechLynx/sumava/lynx_143/19597_lynx_143.png,2020-11-01,1.0,6388,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,test,train,sumava
22507,sumava,lynx_143,CzechLynx/sumava/lynx_143/22507_lynx_143.png,2021-01-15,2.0,7639,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
19609,sumava,lynx_143,CzechLynx/sumava/lynx_143/19609_lynx_143.png,2020-11-24,1.0,6395,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,train,train,sumava
22557,sumava,lynx_143,CzechLynx/sumava/lynx_143/22557_lynx_143.png,2022-06-19,3.0,7673,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,train,train,sumava
22526,sumava,lynx_143,CzechLynx/sumava/lynx_143/22526_lynx_143.png,2021-02-06,2.0,7649,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22518,sumava,lynx_143,CzechLynx/sumava/lynx_143/22518_lynx_143.png,2021-01-24,2.0,7645,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
19617,sumava,lynx_143,CzechLynx/sumava/lynx_143/19617_lynx_143.png,2020-12-30,1.0,6401,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,train,train,sumava
22512,sumava,lynx_143,CzechLynx/sumava/lynx_143/22512_lynx_143.png,2021-01-21,2.0,7641,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22500,sumava,lynx_143,CzechLynx/sumava/lynx_143/22500_lynx_143.png,2020-12-19,1.0,7635,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
19396,sumava,lynx_143,CzechLynx/sumava/lynx_143/19396_lynx_143.png,2020-03-19,1.0,6258,spotted,kasperske_hory-1,10kmE458N290,49.19956,13.62323,sumava-44,train,train,test,train,sumava
19620,sumava,lynx_143,CzechLynx/sumava/lynx_143/19620_lynx_143.png,2021-08-17,2.0,6404,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,test,train,sumava
19612,sumava,lynx_143,CzechLynx/sumava/lynx_143/19612_lynx_143.png,2020-11-24,1.0,6396,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,train,train,sumava
22505,sumava,lynx_143,CzechLynx/sumava/lynx_143/22505_lynx_143.png,2021-01-15,2.0,7638,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
19615,sumava,lynx_143,CzechLynx/sumava/lynx_143/19615_lynx_143.png,2020-12-23,1.0,6399,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,train,train,sumava
22576,sumava,lynx_143,CzechLynx/sumava/lynx_143/22576_lynx_143.png,2023-04-05,4.0,7691,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,train,train,sumava
22552,sumava,lynx_143,CzechLynx/sumava/lynx_143/22552_lynx_143.png,2022-06-11,3.0,7669,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,test,train,sumava
19392,sumava,lynx_143,CzechLynx/sumava/lynx_143/19392_lynx_143.png,2020-03-19,1.0,6256,spotted,kasperske_hory-1,10kmE458N290,49.19956,13.62323,sumava-44,train,train,test,train,sumava
22499,sumava,lynx_143,CzechLynx/sumava/lynx_143/22499_lynx_143.png,2020-12-19,1.0,7634,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22504,sumava,lynx_143,CzechLynx/sumava/lynx_143/22504_lynx_143.png,2021-01-11,2.0,7637,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,test,train,sumava
22474,sumava,lynx_143,CzechLynx/sumava/lynx_143/22474_lynx_143.png,2020-10-03,1.0,7620,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22484,sumava,lynx_143,CzechLynx/sumava/lynx_143/22484_lynx_143.png,2020-10-26,1.0,7627,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
19622,sumava,lynx_143,CzechLynx/sumava/lynx_143/19622_lynx_143.png,2021-08-17,2.0,6404,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,test,train,sumava
19598,sumava,lynx_143,CzechLynx/sumava/lynx_143/19598_lynx_143.png,2020-11-01,1.0,6388,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,test,train,sumava
22502,sumava,lynx_143,CzechLynx/sumava/lynx_143/22502_lynx_143.png,2020-12-19,1.0,7636,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
19621,sumava,lynx_143,CzechLynx/sumava/lynx_143/19621_lynx_143.png,2021-08-17,2.0,6404,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,test,train,sumava
22519,sumava,lynx_143,CzechLynx/sumava/lynx_143/22519_lynx_143.png,2021-01-30,2.0,7646,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
19394,sumava,lynx_143,CzechLynx/sumava/lynx_143/19394_lynx_143.png,2020-03-19,1.0,6258,spotted,kasperske_hory-1,10kmE458N290,49.19956,13.62323,sumava-44,train,train,test,train,sumava
22478,sumava,lynx_143,CzechLynx/sumava/lynx_143/22478_lynx_143.png,2020-10-12,1.0,7623,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22508,sumava,lynx_143,CzechLynx/sumava/lynx_143/22508_lynx_143.png,2021-01-15,2.0,7639,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22503,sumava,lynx_143,CzechLynx/sumava/lynx_143/22503_lynx_143.png,2020-12-19,1.0,7636,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22515,sumava,lynx_143,CzechLynx/sumava/lynx_143/22515_lynx_143.png,2021-01-24,2.0,7644,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
19614,sumava,lynx_143,CzechLynx/sumava/lynx_143/19614_lynx_143.png,2020-12-23,1.0,6398,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,train,train,sumava
19601,sumava,lynx_143,CzechLynx/sumava/lynx_143/19601_lynx_143.png,2020-11-07,1.0,6390,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,test,train,sumava
22532,sumava,lynx_143,CzechLynx/sumava/lynx_143/22532_lynx_143.png,2021-04-11,2.0,7653,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,test,train,sumava
22554,sumava,lynx_143,CzechLynx/sumava/lynx_143/22554_lynx_143.png,2022-06-19,3.0,7671,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,train,train,sumava
19395,sumava,lynx_143,CzechLynx/sumava/lynx_143/19395_lynx_143.png,2020-03-19,1.0,6258,spotted,kasperske_hory-1,10kmE458N290,49.19956,13.62323,sumava-44,train,train,test,train,sumava
19595,sumava,lynx_143,CzechLynx/sumava/lynx_143/19595_lynx_143.png,2020-11-01,1.0,6387,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,test,train,sumava
22520,sumava,lynx_143,CzechLynx/sumava/lynx_143/22520_lynx_143.png,2021-01-30,2.0,7647,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
19386,sumava,lynx_143,CzechLynx/sumava/lynx_143/19386_lynx_143.png,2019-12-31,0.0,6253,spotted,kasperske_hory-1,10kmE458N290,49.19956,13.62323,sumava-44,train,train,train,train,sumava
19599,sumava,lynx_143,CzechLynx/sumava/lynx_143/19599_lynx_143.png,2020-11-07,1.0,6389,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,test,train,sumava
22473,sumava,lynx_143,CzechLynx/sumava/lynx_143/22473_lynx_143.png,2020-10-03,1.0,7620,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22529,sumava,lynx_143,CzechLynx/sumava/lynx_143/22529_lynx_143.png,2021-03-03,2.0,7651,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
19393,sumava,lynx_143,CzechLynx/sumava/lynx_143/19393_lynx_143.png,2020-03-19,1.0,6257,spotted,kasperske_hory-1,10kmE458N290,49.19956,13.62323,sumava-44,train,train,test,train,sumava
22513,sumava,lynx_143,CzechLynx/sumava/lynx_143/22513_lynx_143.png,2021-01-22,2.0,7642,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22545,sumava,lynx_143,CzechLynx/sumava/lynx_143/22545_lynx_143.png,2022-05-19,3.0,7662,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,train,train,sumava
22531,sumava,lynx_143,CzechLynx/sumava/lynx_143/22531_lynx_143.png,2021-04-11,2.0,7652,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,test,train,sumava
22489,sumava,lynx_143,CzechLynx/sumava/lynx_143/22489_lynx_143.png,2020-11-25,1.0,7629,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22485,sumava,lynx_143,CzechLynx/sumava/lynx_143/22485_lynx_143.png,2020-10-26,1.0,7627,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22516,sumava,lynx_143,CzechLynx/sumava/lynx_143/22516_lynx_143.png,2021-01-24,2.0,7645,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22481,sumava,lynx_143,CzechLynx/sumava/lynx_143/22481_lynx_143.png,2020-10-12,1.0,7625,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22553,sumava,lynx_143,CzechLynx/sumava/lynx_143/22553_lynx_143.png,2022-06-19,3.0,7670,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,train,train,sumava
22496,sumava,lynx_143,CzechLynx/sumava/lynx_143/22496_lynx_143.png,2020-12-01,1.0,7632,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22574,sumava,lynx_143,CzechLynx/sumava/lynx_143/22574_lynx_143.png,2023-04-05,4.0,7690,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,train,train,sumava
22514,sumava,lynx_143,CzechLynx/sumava/lynx_143/22514_lynx_143.png,2021-01-22,2.0,7643,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22530,sumava,lynx_143,CzechLynx/sumava/lynx_143/22530_lynx_143.png,2021-03-03,2.0,7651,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22476,sumava,lynx_143,CzechLynx/sumava/lynx_143/22476_lynx_143.png,2020-10-03,1.0,7621,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22493,sumava,lynx_143,CzechLynx/sumava/lynx_143/22493_lynx_143.png,2020-11-29,1.0,7630,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,test,train,sumava
22483,sumava,lynx_143,CzechLynx/sumava/lynx_143/22483_lynx_143.png,2020-10-26,1.0,7626,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22523,sumava,lynx_143,CzechLynx/sumava/lynx_143/22523_lynx_143.png,2021-02-06,2.0,7648,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22558,sumava,lynx_143,CzechLynx/sumava/lynx_143/22558_lynx_143.png,2022-06-22,3.0,7674,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,train,train,sumava
22492,sumava,lynx_143,CzechLynx/sumava/lynx_143/22492_lynx_143.png,2020-11-29,1.0,7630,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,test,train,sumava
22510,sumava,lynx_143,CzechLynx/sumava/lynx_143/22510_lynx_143.png,2021-01-21,2.0,7641,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
19619,sumava,lynx_143,CzechLynx/sumava/lynx_143/19619_lynx_143.png,2021-08-17,2.0,6403,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,test,train,sumava
22555,sumava,lynx_143,CzechLynx/sumava/lynx_143/22555_lynx_143.png,2022-06-19,3.0,7672,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,train,train,sumava
22494,sumava,lynx_143,CzechLynx/sumava/lynx_143/22494_lynx_143.png,2020-12-01,1.0,7631,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22498,sumava,lynx_143,CzechLynx/sumava/lynx_143/22498_lynx_143.png,2020-12-03,1.0,7633,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
22536,sumava,lynx_143,CzechLynx/sumava/lynx_143/22536_lynx_143.png,2022-01-11,3.0,7655,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-55,train,test,train,train,sumava
22472,sumava,lynx_143,CzechLynx/sumava/lynx_143/22472_lynx_143.png,2020-10-03,1.0,7619,spotted,ckyne-1,10kmE460N289,49.10057,13.89016,sumava-10,train,train,train,train,sumava
19616,sumava,lynx_143,CzechLynx/sumava/lynx_143/19616_lynx_143.png,2020-12-30,1.0,6400,spotted,vacov-1,10kmE459N289,49.10524,13.7534,sumava-12,train,train,train,train,sumava
21899,sumava,lynx_144,CzechLynx/sumava/lynx_144/21899_lynx_144.png,2020-11-30,0.0,7350,spotted,prachatice-1,10kmE461N287,48.91616,14.01227,sumava-51,train,train,train,train,sumava
21900,sumava,lynx_144,CzechLynx/sumava/lynx_144/21900_lynx_144.png,2020-11-30,0.0,7350,spotted,prachatice-1,10kmE461N287,48.91616,14.01227,sumava-51,train,train,train,train,sumava
21901,sumava,lynx_144,CzechLynx/sumava/lynx_144/21901_lynx_144.png,2020-11-30,0.0,7350,spotted,prachatice-1,10kmE461N287,48.91616,14.01227,sumava-51,train,train,train,train,sumava
21902,sumava,lynx_144,CzechLynx/sumava/lynx_144/21902_lynx_144.png,2020-11-30,0.0,7351,spotted,prachatice-1,10kmE461N287,48.91616,14.01227,sumava-51,train,train,train,train,sumava
21903,sumava,lynx_144,CzechLynx/sumava/lynx_144/21903_lynx_144.png,2020-11-30,0.0,7351,spotted,prachatice-1,10kmE461N287,48.91616,14.01227,sumava-51,train,train,train,train,sumava
21904,sumava,lynx_144,CzechLynx/sumava/lynx_144/21904_lynx_144.png,2020-11-30,0.0,7351,spotted,prachatice-1,10kmE461N287,48.91616,14.01227,sumava-51,train,train,train,train,sumava
20098,sumava,lynx_145,CzechLynx/sumava/lynx_145/20098_lynx_145.png,2021-12-17,1.0,6643,spotted,dolni_dvoriste-1,10kmE464N284,48.63141,14.39696,sumava-73,train,train,train,train,sumava
20099,sumava,lynx_145,CzechLynx/sumava/lynx_145/20099_lynx_145.png,2021-12-17,1.0,6644,spotted,dolni_dvoriste-1,10kmE464N284,48.63141,14.39696,sumava-73,train,train,train,train,sumava
20100,sumava,lynx_145,CzechLynx/sumava/lynx_145/20100_lynx_145.png,2021-12-17,1.0,6644,spotted,dolni_dvoriste-1,10kmE464N284,48.63141,14.39696,sumava-73,train,train,train,train,sumava
20372,sumava,lynx_145,CzechLynx/sumava/lynx_145/20372_lynx_145.png,2021-12-08,1.0,6740,spotted,nyrsko-1,10kmE454N291,49.30577,13.08053,sumava-72,train,train,train,train,sumava
20373,sumava,lynx_145,CzechLynx/sumava/lynx_145/20373_lynx_145.png,2021-12-08,1.0,6740,spotted,nyrsko-1,10kmE454N291,49.30577,13.08053,sumava-72,train,train,train,train,sumava
20374,sumava,lynx_145,CzechLynx/sumava/lynx_145/20374_lynx_145.png,2021-12-08,1.0,6740,spotted,nyrsko-1,10kmE454N291,49.30577,13.08053,sumava-72,train,train,train,train,sumava
23999,sumava,lynx_145,CzechLynx/sumava/lynx_145/23999_lynx_145.png,2020-12-18,0.0,8572,spotted,loucovice-1,10kmE463N284,48.63669,14.26153,sumava-32,train,train,train,train,sumava
24017,sumava,lynx_145,CzechLynx/sumava/lynx_145/24017_lynx_145.png,2021-11-23,1.0,8584,spotted,loucovice-1,10kmE463N284,48.63669,14.26153,sumava-32,train,train,test,train,sumava
24066,sumava,lynx_145,CzechLynx/sumava/lynx_145/24066_lynx_145.png,2020-12-18,0.0,8607,spotted,vetrni-1,10kmE463N285,48.72647,14.26921,sumava-4,train,train,train,train,sumava
24067,sumava,lynx_145,CzechLynx/sumava/lynx_145/24067_lynx_145.png,2020-12-18,0.0,8608,spotted,vetrni-1,10kmE463N285,48.72647,14.26921,sumava-4,train,train,train,train,sumava
24068,sumava,lynx_145,CzechLynx/sumava/lynx_145/24068_lynx_145.png,2020-12-18,0.0,8609,spotted,vetrni-1,10kmE463N285,48.72647,14.26921,sumava-4,train,train,train,train,sumava
